filename,record number 1,record number 2,alcohol,category,country,description,designation,price,rating,cost per point,region,region coordinates ,region latitude,region longitude,subregion,subregion coordinates ,subregion latitude,subregion longitude,title,url,varietal,vintage,winery
winemag 1601 to 2400,7823,69773,12.5,White,France,"Without any wood aging, the wine shows just the yeastiness from aging on the lees. That fills the palate with spice and a touch of pepper. The wine needs a little more time. Drink from 2018.",Anthéus,20,84,0.24,Loire Valley,"47.5532402, 1.0105289",47.5532402,1.0105289,Cotes d'Auvergne,"45.7588254, 3.1380743",45.7588254,3.1380743,Domaine Sauvat 2015 Anthéus Chardonnay (Cotes d'Auvergne),https://www.winemag.com/buying-guide/domaine-sauvat-2015-antheus-chardonnay/,Chardonnay,2015,Domaine Sauvat
winemag 6401 to 7200,4522,159659,12.5,White,France,"Soft and ripe, this is a fruity wine with apple and pear flavors that are lightly enhanced by the juicy, refreshing acidity. The finish is lively and fragrant. Screwcap.",,22,84,0.26,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Bourgogne,"47.0525047, 4.3837215",47.0525047,4.3837215,Jean-Claude Boisset 2010  Bourgogne,https://www.winemag.com/buying-guide/jean-claude-boisset-2010-chardonnay-bourgogne/,Chardonnay,2010,Jean-Claude Boisset
winemag 8801 to 9600,4969,221950,13,White,France,"Heavily wooded, this is a wine in which the toastiness is too much for the fruit. You can feel the weight, with hints of white fruits, but all that wood is just too much. Imported by Wilson Daniels Ltd.",,22,84,0.26,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Bourgogne,"47.0525047, 4.3837215",47.0525047,4.3837215,Joseph Faiveley 2006  Bourgogne,https://www.winemag.com/buying-guide/joseph-faiveley-2006-chardonnay-bourgogne/,Chardonnay,2006,Joseph Faiveley
winemag 10401 to 11200,15183,30445,13,White,France,,La Source,22,84,0.26,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Chablis,"47.8152690, 3.8004510",47.815269,3.800451,La Chablisienne 2003 La Source  (Chablis),https://www.winemag.com/buying-guide/chablisienne-2003-source-chardonnay-chablis/,Chardonnay,2003,La Chablisienne
winemag 4001 to 4800,711,109124,13,White,France,"This simple wine has some attractive citrus fruit. It is light, bright with plenty of acidity to keep it all fresh. It should be drunk now.",Domaine des Chéneviéres,22,84,0.26,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Mâcon-Villages,"46.3068839, 4.8287310",46.3068839,4.828731,Georges Duboeuf 2013 Domaine des Chéneviéres  (Mâcon-Villages),https://www.winemag.com/buying-guide/georges-duboeuf-2013-domaine-des-chenevieres-chardonnay-macon-villages/,Chardonnay,2013,Georges Duboeuf
winemag 4801 to 5600,1184,125077,12.5,White,France,"A simple, fruity wine, this offers attractive citrus flavors and a ripe texture. Yellow fruits add richness while the acidity shoots through at the end.",,22,84,0.26,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Petit Chablis,"47.8152690, 3.8004510",47.815269,3.800451,Domaine Chatelain 2013  Petit Chablis,https://www.winemag.com/buying-guide/domaine-chatelain-2013-chardonnay-petit-chablis/,Chardonnay,2013,Domaine Chatelain
winemag 8001 to 8800,5535,191940,,White,France,"Noticeable caramel aromas, the wine honeyed, toasty, buttered. It tastes very round and soft, not much more.",,22,84,0.26,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Pouilly-Fuissé,"46.3068839, 4.8287310",46.3068839,4.828731,Georges Duboeuf 2008  Pouilly-Fuissé,https://www.winemag.com/buying-guide/georges-duboeuf-2008-chardonnay-pouilly-fuisse/,Chardonnay,2008,Georges Duboeuf
winemag 4801 to 5600,1160,125053,12.5,White,France,"This is a soft, gently fruity and very lightly textured wine. It is perfumed with creamed apple flavors and some fresh acidity at the end. Drink now.",Les Chapitres de Jaffelin,23,84,0.27,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Bourgogne,"47.0525047, 4.3837215",47.0525047,4.3837215,Jaffelin 2013 Les Chapitres de Jaffelin  (Bourgogne),https://www.winemag.com/buying-guide/jaffelin-2013-chapitres-chardonnay-bourgogne/,Chardonnay,2013,Jaffelin
winemag 5601 to 6400,13752,153223,13,White,France,"Round and softly fruity, this white Burgundy comes with a hint of vanilla. With its ripe apple, lime and yellow fruit flavors, it's instantly drinkable. The finish is touched by acidity.",Les Chapitres de Jaffelin,23,84,0.27,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Bourgogne,"47.0525047, 4.3837215",47.0525047,4.3837215,Jaffelin 2010 Les Chapitres de Jaffelin  (Bourgogne),https://www.winemag.com/buying-guide/jaffelin-2010-chapitres-chardonnay-bourgogne/,Chardonnay,2010,Jaffelin
winemag 8801 to 9600,4920,221901,13,White,France,"Grand Ordinaire is the most basic of Burgundy's appellations, from outlying vineyards. Within that parameter, Bertrand Ambroise produces a light, fresh, citrus- and fresh pineapple-flavored wine, ready-to-drink with a touch of green apple skins to give structure. Screwcap. Imported by Robert Kacher Imports.",Lettre d'Eloïse Chardonnay,23,84,0.27,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Bourgogne Grand Ordinaire,"47.0525047, 4.3837215",47.0525047,4.3837215,Bertrand Ambroise 2007 Lettre d'Eloïse Chardonnay  (Bourgogne Grand Ordinaire),https://www.winemag.com/buying-guide/bertrand-ambroise-2007-lettre-deloise-chardonnay-bourgogne-grand-ordinaire/,Chardonnay,2007,Bertrand Ambroise
winemag 4801 to 5600,5863,129756,13,White,France,"This is a generous, rounded and very perfumed wine. Candy and bubble gum flavors give sweetness that contrasts with the acidity.",Château de Messey Les Crets,23,84,0.27,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Mâcon-Chardonnay,"46.3068839, 4.8287310",46.3068839,4.828731,Demessey 2012 Château de Messey Les Crets  (Mâcon-Chardonnay),https://www.winemag.com/buying-guide/demessey-2012-chateau-messey-crets-chardonnay-macon-chardonnay/,Chardonnay,2012,Demessey
winemag 4001 to 4800,1160,109573,13,White,France,"Almond flavors and a touch of bitterness give this wine a hard edge. It has spice, pepper and good acidity, although there is not enough fruit to go around.",Les Mûres,23,84,0.27,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Saint-Véran,"46.3068839, 4.8287310",46.3068839,4.828731,Domaine Carrette 2013 Les Mûres  (Saint-Véran),https://www.winemag.com/buying-guide/domaine-carrette-2013-les-mures-saint-veran-219256/,Chardonnay,2013,Domaine Carrette
winemag 4801 to 5600,1154,125047,12.5,White,France,"With flavors of vanilla and caramel, this is rounded and full in the mouth. It passes up on a steely, edgy texture in favor of a warm and rich character. The result is a wine that is soft and needs to be drunk now.",Le Classique,24,84,0.29,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Chablis,"47.8152690, 3.8004510",47.815269,3.800451,Pascal Bouchard 2013 Le Classique  (Chablis),https://www.winemag.com/buying-guide/pascal-bouchard-2013-le-classique-chardonnay-chablis/,Chardonnay,2013,Pascal Bouchard
winemag 12001 to 12800,13022,59713,13,White,France,"Opens with a lean nose of green apple, light vanilla and herbs. In the mouth it shows smoke, green tea and a touch of sweetness. Light body, crisp mouthfeel. Clean finish with a slight chalkiness. Good, if a bit light.",,24,84,0.29,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Pouilly-Fuissé,"46.3068839, 4.8287310",46.3068839,4.828731,Michel Picard 1997  Pouilly-Fuissé,https://www.winemag.com/buying-guide/michel-picard-1997-chardonnay-pouilly-fuisse/,Chardonnay,1997,Michel Picard
winemag 2401 to 3200,11102,88522,13,White,France,"This open, fruity wine has a soft side. Apples and pears are prominent along with a touch of spice. Drink now.",Domaine de la Chapelle Les Perriers,24,84,0.29,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Saint-Véran,"46.3068839, 4.8287310",46.3068839,4.828731,Pascal Rollet 2014 Domaine de la Chapelle Les Perriers  (Saint-Véran),https://www.winemag.com/buying-guide/pascal-rollet-2014-domaine-de-la-chapelle-les-perriers-saint-veran/,Chardonnay,2014,Pascal Rollet
winemag 10401 to 11200,15300,30562,,White,France,,Fourchaume Premier Cru,25,84,0.3,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Chablis,"47.8152690, 3.8004510",47.815269,3.800451,Labouré-Roi 2003 Fourchaume Premier Cru  (Chablis),https://www.winemag.com/buying-guide/laboure-roi-2003-fourchaume-premier-cru-chardonnay-chablis/,Chardonnay,2003,Labouré-Roi
winemag 9601 to 10400,8722,241378,,White,France,"Somewhat earthy and rustic, this is a fresh wine, with citrus notes and some yeastiness. The wine's fruit has finishing liveliness and crispness.",,25,84,0.3,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Chablis,"47.8152690, 3.8004510",47.815269,3.800451,Domaine Grossot 2005  Chablis,https://www.winemag.com/buying-guide/domaine-grossot-2005-chardonnay-chablis/,Chardonnay,2005,Domaine Grossot
winemag 1601 to 2400,2351,64301,14,White,France,"This wine is soft and very rich. That takes away from the fruit and leaves a broad wine, smooth and with a touch of pepper from alcohol. It is too big.",Domaine de la Garenne,25,84,0.3,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Macon-Bussiéres,"46.3380260, 4.7074620",46.338026,4.707462,Domaines Devillard 2015 Domaine de la Garenne  (Macon-Bussiéres),https://www.winemag.com/buying-guide/domaines-devillard-2015-domaine-de-la-garenne-macon-bussieres/,Chardonnay,2015,Domaines Devillard
winemag 4001 to 4800,733,109146,13,White,France,"This fresh, soft and simple wine has attractive acidity. Fruity and aromatic, it is totally ready to drink.",Coeur de Charmes,25,84,0.3,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Mâcon-Lugny,"46.4716720, 4.8098200",46.471672,4.80982,Cave de Lugny 2013 Coeur de Charmes  (Mâcon-Lugny),https://www.winemag.com/buying-guide/cave-lugny-2013-coeur-charmes-chardonnay-macon-lugny/,Chardonnay,2013,Cave de Lugny
winemag 4001 to 4800,721,109134,13,White,France,"Light and bright, this fruity wine has a more bitter element that gives a sharper character that will hopefully round out. At the back, plenty of acidity leaves a crisp aftertaste.",,25,84,0.3,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Mâcon-Villages,"46.3068839, 4.8287310",46.3068839,4.828731,Domaine Saumaize-Michelin 2013  Mâcon-Villages,https://www.winemag.com/buying-guide/domaine-saumaize-michelin-2013-chardonnay-macon-villages/,Chardonnay,2013,Domaine Saumaize-Michelin
winemag 1601 to 2400,2336,64286,13,White,France,"This is a soft, rounded wine, with ripe fruit that seems unfocused. The fruit and the acidity are reticent, not giving the wine much shape. A simple, ripe wine, it can be drunk now.",Buissonnier,25,84,0.3,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Montagny,"45.6208850, 4.7476580",45.620885,4.747658,Vignerons de Buxy 2015 Buissonnier  (Montagny),https://www.winemag.com/buying-guide/vignerons-de-buxy-2015-buissonnier-montagny/,Chardonnay,2015,Vignerons de Buxy
winemag 2401 to 3200,11060,88480,13,White,France,This soft wine has ripe melon and pear flavors only lightly cut with citrus acidity. It is easy to drink and ready now.,Domaine des Vieux Murs,25,84,0.3,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Pouilly-Fuissé,"46.3068839, 4.8287310",46.3068839,4.828731,Jean-Paul Paquet 2014 Domaine des Vieux Murs  (Pouilly-Fuissé),https://www.winemag.com/buying-guide/jean-paul-paquet-2014-domaine-des-vieux-murs-pouilly-fuisse/,Chardonnay,2014,Jean-Paul Paquet
winemag 8001 to 8800,5540,191945,,White,France,"Soft and bland, hollow in the center, showing a crisp, textured aftertaste.",Rive Droite,25,84,0.3,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Pouilly-Fuissé,"46.3068839, 4.8287310",46.3068839,4.828731,Collin-Bourisset 2008 Rive Droite  (Pouilly-Fuissé),https://www.winemag.com/buying-guide/collin-bourisset-2008-rive-droite-chardonnay-pouilly-fuisse/,Chardonnay,2008,Collin-Bourisset
winemag 4001 to 4800,744,109157,13,White,France,"Toast and a yeast character gives an edge of bitterness to the fruit. There are hints of smooth melon and acidity, although the lightly burnt character masks the fruitiness.",,25,84,0.3,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Viré-Clessé,"46.4489132, 4.8490114",46.4489132,4.8490114,Chanson Pére et Fils 2013  Viré-Clessé,https://www.winemag.com/buying-guide/chanson-pere-fils-2013-chardonnay-vire-clesse/,Chardonnay,2013,Chanson Pére et Fils
winemag 3201 to 4000,9464,102344,13,White,France,"Crisp with an edge of honey, this is a ripe and fruity wine. Along with apple and cantaloupe melon flavors it has a nutty character and some light acidity, both of which add to its simple attraction. Drink now.",,26,84,0.31,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Bourgogne,"47.0525047, 4.3837215",47.0525047,4.3837215,Jean-Luc and Paul Aegerter 2013  Bourgogne,https://www.winemag.com/buying-guide/jean-luc-and-paul-aegerter-2013-bourgogne/,Chardonnay,2013,Jean-Luc and Paul Aegerter
winemag 8801 to 9600,10119,227100,,White,France,"A creamy, vanilla- and ripe fruit-flavored wine. Apricot and melon fruit flavors dominate, with new wood and a delicate layer of crisp, clean acidity. Drink now.",Signature,26,84,0.31,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Bourgogne,"47.0525047, 4.3837215",47.0525047,4.3837215,Maison Champy 2006 Signature  (Bourgogne),https://www.winemag.com/buying-guide/maison-champy-2006-signature-chardonnay-bourgogne/,Chardonnay,2006,Maison Champy
winemag 4001 to 4800,5637,114050,12.5,White,France,"This is a basic Chablis, soft and fruity. Apples and pear skin flavors have a burst of acidity, a light mineral texture and a juicy aftertaste. It is ready to drink.",,26,84,0.31,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Chablis,"47.8152690, 3.8004510",47.815269,3.800451,Louis Jadot 2013  Chablis,https://www.winemag.com/buying-guide/louis-jadot-2013-chardonnay-chablis/,Chardonnay,2013,Louis Jadot
winemag 8801 to 9600,10375,227356,12.5,White,France,"This soft wine focuses on white fruits, pears and a creamy texture. The acidity is there, with a touch of minerality, but with its simple, easy flavors, this makes a great aperitif.",,26,84,0.31,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Chablis,"47.8152690, 3.8004510",47.815269,3.800451,Domaine Christian Moreau Pére et Fils 2006  Chablis,https://www.winemag.com/buying-guide/domaine-christian-moreau-pere-fils-2006-chardonnay-chablis/,Chardonnay,2006,Domaine Christian Moreau Pére et Fils
winemag 2401 to 3200,11062,88482,13,White,France,"Soft and round, this has gentle fruitiness and a touch of spice. It is an easy, open wine that is ready to drink.",Les Crays,27,84,0.32,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Pouilly-Fuissé,"46.3068839, 4.8287310",46.3068839,4.828731,Manciat-Poncet 2014 Les Crays  (Pouilly-Fuissé),https://www.winemag.com/buying-guide/manciat-poncet-2014-les-crays-pouilly-fuisse/,Chardonnay,2014,Manciat-Poncet
winemag 10401 to 11200,15360,30622,13,White,France,,Côte de Léchet Premier Cru,28,84,0.33,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Chablis,"47.8152690, 3.8004510",47.815269,3.800451,La Chablisienne 2003 Côte de Léchet Premier Cru  (Chablis),https://www.winemag.com/buying-guide/chablisienne-2003-cote-lechet-premier-cru-chardonnay-chablis/,Chardonnay,2003,La Chablisienne
winemag 4001 to 4800,1163,109576,13,White,France,"Fresh and light in character, this fruity, crisp wine is up front with its bright character. Tight, fragrant and ready to drink, it is a simple wine that will be good as an apéritif.",,28,84,0.33,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Mâcon La Roche Vineuse,"46.3467920, 4.7191130",46.346792,4.719113,Domaine Normand 2013  Mâcon La Roche Vineuse,https://www.winemag.com/buying-guide/domaine-normand-2013-chardonnay-macon-roche-vineuse/,Chardonnay,2013,Domaine Normand
winemag 2401 to 3200,11046,88466,13,White,France,"This wine has soft fruit, a creamy texture and light acidity. It is balanced, fruity with apple and spice flavors. The aftertaste introduces a drier, woody character that is less attractive.",,28,84,0.33,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Pouilly-Fuissé,"46.3068839, 4.8287310",46.3068839,4.828731,Domaine de la Denante 2014  Pouilly-Fuissé,https://www.winemag.com/buying-guide/domaine-de-la-denante-2014-pouilly-fuisse/,Chardonnay,2014,Domaine de la Denante
winemag 2401 to 3200,11084,88504,13,White,France,"Round and fruity, this offers gentle acidity and ripe melon fruit. The wine is ready to drink.",,28,84,0.33,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Pouilly-Fuissé,"46.3068839, 4.8287310",46.3068839,4.828731,Bouchard Aîné et Fils 2014  Pouilly-Fuissé,https://www.winemag.com/buying-guide/bouchard-aine-et-fils-2014-pouilly-fuisse/,Chardonnay,2014,Bouchard Aîné et Fils
winemag 4801 to 5600,5859,129752,,White,France,"This wine is missing great depth of flavor. It has bright acidity and hints of peach fruit flavors, but remains dull.",,29,84,0.35,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Pouilly-Fuissé,"46.3068839, 4.8287310",46.3068839,4.828731,Joseph Drouhin 2012  Pouilly-Fuissé,https://www.winemag.com/buying-guide/joseph-drouhin-2012-chardonnay-pouilly-fuisse/,Chardonnay,2012,Joseph Drouhin
winemag 2401 to 3200,5531,82951,12.5,White,France,"Showing just a few hints of minerals and crispness, this Chablis is so very light. It has some citrus and green-plum flavors along with flashes of acidity. The aftertaste is surprisingly soft for such a young wine.",Collection,30,84,0.36,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Chablis,"47.8152690, 3.8004510",47.815269,3.800451,L. Tramier & Fils 2015 Collection  (Chablis),https://www.winemag.com/buying-guide/l-tramier-fils-2015-collection-chablis/,Chardonnay,2015,L. Tramier & Fils
winemag 4001 to 4800,5826,114239,12.5,White,France,"This wine is so light, it is almost insubstantial. Hints of white fruit float across the surface, backed up by acidity and a gentle, fresh character. It is ready to drink.",Premier Cru,30,84,0.36,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Montagny,"45.6208850, 4.7476580",45.620885,4.747658,Domaine Michel-Andreotti 2013 Premier Cru  (Montagny),https://www.winemag.com/buying-guide/domaine-michel-andreotti-2013-premier-cru-chardonnay-montagny/,Chardonnay,2013,Domaine Michel-Andreotti
winemag 4001 to 4800,1549,109962,13.5,White,France,"Crisp and light, this is a bright wine with attractive acidity and fresh fruitiness. It's not a wine for the long-term, with its simple caramel and spice flavors. Drink now.",Château de Chaintré,30,84,0.36,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Pouilly-Fuissé,"46.3068839, 4.8287310",46.3068839,4.828731,Domaine Paquet et Fils 2013 Château de Chaintré  (Pouilly-Fuissé),https://www.winemag.com/buying-guide/domaine-paquet-fils-2013-chateau-chaintre-chardonnay-pouilly-fuisse/,Chardonnay,2013,Domaine Paquet et Fils
winemag 4801 to 5600,5846,129739,13.5,White,France,"Tropical in character, this wine has soft acidity and an attractive texture. With ripe mango flavor, it's full in the mouth and ready to drink.",Vieilles Vignes,30,84,0.36,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Viré-Clessé,"46.4489132, 4.8490114",46.4489132,4.8490114,Jean-Marie Challand 2012 Vieilles Vignes  (Viré-Clessé),https://www.winemag.com/buying-guide/jean-marie-challand-2012-vieilles-vignes-chardonnay-vire-clesse/,Chardonnay,2012,Jean-Marie Challand
winemag 4801 to 5600,15553,139446,12.8,White,France,"This is a tight wine that has as much texture as fruit. It yields a wine that has some bitterness and a hard, zesty finish.",Mouchets,30,84,0.36,Jura,"46.7624750, 5.6729159",46.762475,5.6729159,Arbois,"46.9028510, 5.7723420",46.902851,5.772342,Domaine Daniel Dugois 2010 Mouchets Chardonnay (Arbois),https://www.winemag.com/buying-guide/domaine-daniel-dugois-2010-mouchets-chardonnay-arbois/,Chardonnay,2010,Domaine Daniel Dugois
winemag 4801 to 5600,5864,129757,,White,France,"The wine is dull, without great character other than some light fruitiness and a hint of wood aging. Drink now.",,32,84,0.38,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Pouilly-Fuissé,"46.3068839, 4.8287310",46.3068839,4.828731,Bouchard Pére & Fils 2012  Pouilly-Fuissé,https://www.winemag.com/buying-guide/bouchard-pere-fils-2012-chardonnay-pouilly-fuisse/,Chardonnay,2012,Bouchard Pére & Fils
winemag 8801 to 9600,10345,227326,12.5,White,France,"Freshness is the hallmark of this attractively crisp, apple-flavored wine. The lightness of texture manages to retain some good green plum skin, apricot and lively acidity. The finish is pure, clean, slightly honeyed.",,33,84,0.39,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Petit Chablis,"47.8152690, 3.8004510",47.815269,3.800451,Domaine Pommier 2007  Petit Chablis,https://www.winemag.com/buying-guide/domaine-pommier-2007-chardonnay-petit-chablis/,Chardonnay,2007,Domaine Pommier
winemag 1 to 800,5743,5743,13,White,France,"This wine is fat and flabby, with a soft texture and light fruitiness. It has weight but lacks definition.",,33,84,0.39,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Saint-Véran,"46.3068839, 4.8287310",46.3068839,4.828731,Trénel 2017  Saint-Véran,https://www.winemag.com/buying-guide/trenel-2017-saint-veran/,Chardonnay,2017,Trénel
winemag 11201 to 12000,12007,42956,,White,France,"A year can make a big difference in a marginal climate like Chablis, and this 2001 doesn't show the charm of the 2002s. Lean, hard and tart, marked by lime and flint aromas and flavors.",Les Vaudevey Premier Cru,40,84,0.48,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Chablis,"47.8152690, 3.8004510",47.815269,3.800451,Domaine Laroche 2001 Les Vaudevey Premier Cru  (Chablis),https://www.winemag.com/buying-guide/domaine-laroche-2001-les-vaudevey-premier-cru-chardonnay-chablis/,Chardonnay,2001,Domaine Laroche
winemag 5601 to 6400,13749,153220,12.5,White,France,"Soft and ripe, this Chablis has white fruit and citrus flavors. The palate reveals a yeasty character that intrudes on the fresh fruit.",,40,84,0.48,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Chablis,"47.8152690, 3.8004510",47.815269,3.800451,Domaine Vrignaud 2011  Chablis,https://www.winemag.com/buying-guide/domaine-vrignaud-2011-chardonnay-chablis/,Chardonnay,2011,Domaine Vrignaud
winemag 1601 to 2400,2379,64329,13,White,France,This wine is very soft and only lightly fruity. Some spice and touches of acidity give a crisp edge to the otherwise dull wine.,Collection,40,84,0.48,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Mercurey,"46.8336780, 4.7216370",46.833678,4.721637,L. Tramier & Fils 2015 Collection  (Mercurey),https://www.winemag.com/buying-guide/l-tramier-fils-2015-collection-mercurey/,Chardonnay,2015,L. Tramier & Fils
winemag 12001 to 12800,14901,61592,,White,France,"Delicate smoke and pear aromas give way to a palate that lacks flavor and intensity. Overzealous yields are almost certainly the culprit here. The finish is decent, but disappointing for the price.",,40,84,0.48,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Puligny-Montrachet,"46.9450920, 4.7532960",46.945092,4.753296,Moillard 1997  Puligny-Montrachet,https://www.winemag.com/buying-guide/moillard-1997-chardonnay-puligny-montrachet/,Chardonnay,1997,Moillard
winemag 2401 to 3200,11106,88526,13,White,France,"Smooth and generous, this wine is soft and missing any bite. It is round and unfocused, but ready to drink now.",Le Clos Devouluet Durand-les-Verchés,43,84,0.51,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Pouilly-Fuissé,"46.3068839, 4.8287310",46.3068839,4.828731,Georges Duboeuf 2014 Le Clos Devouluet Durand-les-Verchés  (Pouilly-Fuissé),https://www.winemag.com/buying-guide/georges-duboeuf-2014-le-clos-devouluet-durand-les-verches-pouilly-fuisse/,Chardonnay,2014,Georges Duboeuf
winemag 8001 to 8800,10298,196703,13,White,France,"Pleasant, soft wine, easy to drink, its fruits round and somewhat dilute. It doesn't resonate, but is certainly fresh and crisp.",,45,84,0.54,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Bourgogne Hautes Cotes de Beaune,"47.0134658, 4.8157761",47.0134658,4.8157761,Domaine Jayer-Gilles 2007  Bourgogne Hautes Cotes de Beaune,https://www.winemag.com/buying-guide/domaine-jayer-gilles-2007-chardonnay-bourgogne-hautes-cotes-beaune/,Chardonnay,2007,Domaine Jayer-Gilles
winemag 8001 to 8800,5174,191579,,White,France,"Soft, spiced with plenty of toast, offering just hints of fruit. The wood has too much weight for the fruit.",Le Clos Tête de Cru,50,84,0.6,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Pouilly-Fuissé,"46.3068839, 4.8287310",46.3068839,4.828731,Domaine Ferret 2008 Le Clos Tête de Cru  (Pouilly-Fuissé),https://www.winemag.com/buying-guide/domaine-ferret-2008-le-clos-tete-cru-chardonnay-pouilly-fuisse/,Chardonnay,2008,Domaine Ferret
winemag 8001 to 8800,5526,191931,,White,France,"Soft and rich, the wine lacks real definition. It is ripe and full with wood and tropical fruit flavors, but missing acidity.",La Maréchaude,50,84,0.6,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Pouilly-Fuissé,"46.3068839, 4.8287310",46.3068839,4.828731,Château de Beauregard 2008 La Maréchaude  (Pouilly-Fuissé),https://www.winemag.com/buying-guide/chateau-de-beauregard-2008-marechaude-chardonnay-pouilly-fuisse/,Chardonnay,2008,Château de Beauregard
winemag 9601 to 10400,10561,243217,12,White,France,"This still white wine from the Champagne region is produced from one parcel of old Chardonnay vines. With spicy wood aromas, and dominant wood flavors, the actual taste of the fruit is hard to discern. There's intense acidity. A curiosity, and a reminder that Champagne is better sparkling.",Insolite,80,84,0.95,Champagne,"48.9168895, 4.1514325",48.9168895,4.1514325,Coteaux Champenois,"48.9168895, 4.1514325",48.9168895,4.1514325,J. de Telmont 2003 Insolite Chardonnay (Coteaux Champenois),https://www.winemag.com/buying-guide/j-telmont-2003-insolite-chardonnay-coteaux-champenois/,Chardonnay,2003,J. de Telmont
winemag 11201 to 12000,4029,34978,13,White,France,"Scents of cooked apples mingle with smoke and minerals on the nose. Lacks the power of Corton-Charlemagne, instead delivering apple and citrus flavors in a medium-weight format. Well-made but hard and ungenerous on the finish. Imported by Royal Wine Corporation.",,135,84,1.61,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Corton-Charlemagne,"47.0772222, 4.8497222",47.0772222,4.8497222,Francois Labet 2002  Corton-Charlemagne,https://www.winemag.com/buying-guide/francois-labet-2002-chardonnay-corton-charlemagne/,Chardonnay,2002,Francois Labet
